paragraph	sentence	mid	title	start	end	notable_types
During mid-1995, No Doubt and rock band Goo Goo Dolls went on tour opening for alternative rock band Bush. Stefani met Bush guitarist and lead singer Gavin Rossdale. They married on September 14, 2002, with a wedding in St Paul's, Covent Garden, London. A second wedding was held in Los Angeles two weeks later. According to Stefani, it was held so that she could wear her custom-designed wedding dress by John Galliano twice. A paternity test in 2004 revealed that Rossdale had a daughter, Daisy Lowe (who was fifteen years old then), from a previous relationship with model and designer Pearl Lowe. Stefani was "devastated and infuriated" at the discovery, leading to a rocky patch in her relationship with Rossdale. Though Rossdale remains Daisy's godfather, he has severed all ties with the Lowes. Stefani's song "Danger Zone" was widely believed to be about the discovery and its aftermath, which has proven to be impossible because the song was written prior to the incident.	A paternity test in 2004 revealed that Rossdale had a daughter, Daisy Lowe (who was fifteen years old then), from a previous relationship with model and designer Pearl Lowe.	/m/047c7ph	Daisy_Lowe	64	74	/base/fashionmodels/fashion_model,/film/actor,/people/person
House of Fraser bought the company in November 2009 for a second relaunch by an in-house design team, announcing Daisy Lowe as the new face of the label in an attempt to return to its high-street roots. Hector Castro and a five-strong team were selected to replace Freud with couture hats created by Prudence Millinery. This relaunch was highly successful, outselling House of Fraser's other in-house brands in just two weeks of its launch, boosting its year end sales. Meanwhile, Hulanicki instead designs capsule collections for rival high-street company Top Shop, and is once again unhappy with the relaunch, attacking the new Biba as 'too expensive' and 'for failing to reflect the original Biba style'. In retaliation, Hulanicki signed with Asda to produce three to four collections of clothing retailing between £11 and £18.	House of Fraser bought the company in November 2009 for a second relaunch by an in-house design team, announcing Daisy Lowe as the new face of the label in an attempt to return to its high-street roots.	/m/047c7ph	Daisy_Lowe	113	123	/base/fashionmodels/fashion_model,/film/actor,/people/person
She was chosen to be in the 2010 Pirelli Calendar photographed by Terry Richardson in Bahia, Brazil, alongside Lily Cole, Daisy Lowe, Miranda Kerr and other models. Barros replaced Lindsay Lohan for Fornarina's Spring Summer 2010 campaign and look book. She has already filmed her first commercial for the company. Barros was also featured in the 2010 Spring/Summer campaign for British retailer Marks and Spencers alongside Twiggy, VV Brown, Lisa Snowdon and Dannii Minogue.	She was chosen to be in the 2010 Pirelli Calendar photographed by Terry Richardson in Bahia, Brazil, alongside Lily Cole, Daisy Lowe, Miranda Kerr and other models.	/m/047c7ph	Daisy_Lowe	122	132	/base/fashionmodels/fashion_model,/film/actor,/people/person
The event was advertised through the release of a video titled 'Diesel SFW XXX Party Video', which immediately went viral and spread rapidly across the Internet, mostly due to its ironic take on 80's style pornography. By 2011 it had been viewed more than 20 million times online and classified as one of the most successful viral campaigns ever. Additionally, the anniversary event also featured the production of a limited edition pair of jeans, called 'The Dirty Thirty'. The denim, which were for sale for one day only (on the date of the birth of the brand) at the extremely discounted price of €30 and modeled by Daisy Lowe, caused 'hysteria' and lead to consumers to form mile-log lines outside Diesel stores around the world. These jeans were sold out within just a few hours worldwide.	The denim, which were for sale for one day only (on the date of the birth of the brand) at the extremely discounted price of €30 and modeled by Daisy Lowe, caused 'hysteria' and lead to consumers to form mile-log lines outside Diesel stores around the world.	/m/047c7ph	Daisy_Lowe	144	154	/base/fashionmodels/fashion_model,/film/actor,/people/person
She also has a daughter, Daisy Lowe (born 27 January 1989) with singer Gavin Rossdale. Daisy is a working fashion model.	She also has a daughter, Daisy Lowe (born 27 January 1989) with singer Gavin Rossdale.	/m/047c7ph	Daisy_Lowe	25	35	/base/fashionmodels/fashion_model,/film/actor,/people/person
Pearl Lowe designs "exclusive" ranges for Peacocks and her "Black Dress" was the fastest selling product on the High Street in Autumn/Winter 2010, worn by celebrities including Holly Willoughby, Natalie Imbruglia and Courtney Love. In January 2011, Daisy Lowe, daughter of Pearl confirmed that she is now designing swimwear for Spring/Summer 2011.	In January 2011, Daisy Lowe, daughter of Pearl confirmed that she is now designing swimwear for Spring/Summer 2011.	/m/047c7ph	Daisy_Lowe	17	27	/base/fashionmodels/fashion_model,/film/actor,/people/person
Raindance is an independent film festival and film school that operates throughout major cities including: London, New York, Vancouver, Toronto, Montreal, Budapest, Berlin and Brussels. The festival itself was established in 1992 by Elliot Grove to be the voice of British Filmmaking. Listed by Variety as one of the world’s top 50 ‘unmissable film festivals’, Raindance aims to nurture, support and promote independent films and filmmakers from the UK and around the world. Raindance showcases features and shorts by filmmakers from around the world to an audience of film executives and buyers, journalists, film fans and filmmakers. Along with screenings, there are seminars, workshops and parties to allow everyone the chance to share the passion for independent cinema. In 2012 The Raindance Film Festival had approximately 13,500 attendees, and 80,000 online followers. In the coming years Raindance expects these numbers to increase dramatically. With famous patrons such as Nick Broomfield, Jonathan Caouette, Terry Gilliam, Mike Figgis, Ken Loach, Dave McKean, Alan Parker, Jonathan Pryce, Marky Ramone, Daisy Lowe, Jeremy Irons, and Faye Dunaway, Raindance has become a staple in the film community and will continue to be for many years to come. The Raindance Film Festival has and will always champion new filmmaking talent and will continue to adapt and explore new ways to take our message and theirs to the rest of the world.	With famous patrons such as Nick Broomfield, Jonathan Caouette, Terry Gilliam, Mike Figgis, Ken Loach, Dave McKean, Alan Parker, Jonathan Pryce, Marky Ramone, Daisy Lowe, Jeremy Irons, and Faye Dunaway, Raindance has become a staple in the film community and will continue to be for many years to come.	/m/047c7ph	Daisy_Lowe	159	169	/base/fashionmodels/fashion_model,/film/actor,/people/person
Other roles included Nora in Marple: By the Pricking of My Thumbs (2006), Young Anne in the 2006 film Victims, Hayley in Supernova 2005 and Emily in The Contractor (2006) with Wesley Snipes. More recent roles include Kate Anderson in Johannes Roberts thriller film F and the pair then worked together again in horror film Roadkill . In 2012, Eliza portrayed the psychopathic character of Kayleigh in thriller film Confine starring Daisy Lowe and Alfie Allen	In 2012, Eliza portrayed the psychopathic character of Kayleigh in thriller film Confine starring Daisy Lowe and Alfie Allen	/m/047c7ph	Daisy_Lowe	98	108	/base/fashionmodels/fashion_model,/film/actor,/people/person
The clip stars Daisy Lowe (brunette) and Leah Hibbert (from Shipwrecked Battle of The Islands) She is the short haired blonde model and another unidentified blond model partaking in a variety of apple-related activities.	The clip stars Daisy Lowe (brunette) and Leah Hibbert (from Shipwrecked Battle of The Islands) She is the short haired blonde model and another unidentified blond model partaking in a variety of apple-related activities.	/m/047c7ph	Daisy_Lowe	15	25	/base/fashionmodels/fashion_model,/film/actor,/people/person
At the second casting, the girls are excited to meet Pearl Lowe who is looking for another girl to star alongside her daughter, the model Daisy Lowe for her new look-book. Mecia is selected as the best and wins the job. Jade is told that she is to skinny for the campaign, and she breaks down on the way home.	At the second casting, the girls are excited to meet Pearl Lowe who is looking for another girl to star alongside her daughter, the model Daisy Lowe for her new look-book.	/m/047c7ph	Daisy_Lowe	138	148	/base/fashionmodels/fashion_model,/film/actor,/people/person
Smith dated Daisy Lowe, but they split up in late 2011 because of work commitments. His sister, Laura Jayne, was one of the dancers featured in the music video for the 2004 Eric Prydz song "Call on Me". Smith is an atheist and an avid Blackburn Rovers supporter. He has cited his favourite band, Radiohead, as an inspiration.	Smith dated Daisy Lowe, but they split up in late 2011 because of work commitments.	/m/047c7ph	Daisy_Lowe	12	22	/base/fashionmodels/fashion_model,/film/actor,/people/person
The Fierce Wife, or The Shrewd Wife in Singapore,(犀利人妻 / Xi Li Ren Qi) is a 2010 Taiwanese drama starring Sonia Sui (隋棠), Wen Sheng Hao (溫昇豪), Chris Wang (王宥勝) and Amanda Zhu (朱芯儀). It was a TTV (Taiwan Television) (台視) and Sanlih E-Television (SET) (三立) co-presentation, and was directed by Xu Fu Jun (徐輔軍). The filming started in October 2010, and was first broadcast on 5 November 2010. It’s been on the air ever since.	The Fierce Wife, or The Shrewd Wife in Singapore,(犀利人妻 / Xi Li Ren Qi) is a 2010 Taiwanese drama starring Sonia Sui (隋棠), Wen Sheng Hao (溫昇豪), Chris Wang (王宥勝) and Amanda Zhu (朱芯儀).	/m/03mhqvs	Sonia_Sui	106	115	/base/fashionmodels/fashion_model,/people/person
King Flower (Chinese: 金大花的華麗冒險) is a 2013 Taiwanese idol comedy romance television drama series. The television drama was produced by SETTV and started filming on November 26, 2012. The show stars actor James Wen as the main male lead and actress Nikki Xie as the main female lead. The show was supposed to star Sonia Sui as the main female lead but it was reported that Nikki Xie replaced Sonia as the main female lead. It was first aired on January 6, 2013 on TTV.	The show was supposed to star Sonia Sui as the main female lead but it was reported that Nikki Xie replaced Sonia as the main female lead.	/m/03mhqvs	Sonia_Sui	30	39	/base/fashionmodels/fashion_model,/people/person
The video, directed by Wayne Isham and choreographed by Darrin Dewitt Henson, features 'N Sync as puppets controlled by an evil puppetress (played by Kim Smith). She cuts the strings first on Fatone and Kirkpatrick, and they run over the top of a speeding train, then hide among the passengers to escape her. She cuts Timberlake loose next, and he outruns her trained dogs through a warehouse, eventually escaping into the pouring rain. Then, Bass and Chasez are cut loose and fall into a red Dodge Viper RT/10. They speed away from her, while being chased by her silver BMW Z3. All this is interspersed with shots of the band dancing in a blue box with a fixed camera, making them appear as though they are on different planes of gravity. The video edit of the song also adds a few cuts where Timberlake lands in the warehouse, and when Bass and Chasez start the car chase, and adds an additional final chorus.	The video, directed by Wayne Isham and choreographed by Darrin Dewitt Henson, features 'N Sync as puppets controlled by an evil puppetress (played by Kim Smith).	/m/03pjkv	Kim_Smith_(model)	150	159	/award/ranked_item,/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor
